iter	Logloss
347	0.0006830021558
348	0.0006830027096
349	0.0006830000649
350	0.0006830070464
351	0.0006829919715
352	0.0006829904299
353	0.0006829930391
354	0.0006829912848
355	0.0006829885206
356	0.0006829827617
357	0.0006829690556
358	0.0006829590883
359	0.0006829384006
360	0.0006829457011
361	0.0006829491033
362	0.0006829328544
363	0.0006829200298
364	0.000682919485
365	0.000682932314
366	0.0006829195115
367	0.0006829241364
368	0.0006829202203
369	0.0006829113339
370	0.0006829016147
371	0.0006828972646
372	0.000682912344
373	0.0006828974285
374	0.0006828934371
375	0.0006829007376
376	0.000682874836
377	0.00068287632
378	0.000682865954
379	0.0006828735291
380	0.0006828669596
381	0.0006828669596
382	0.0006828637346
383	0.0006828540331
384	0.0006828326234
385	0.0006828335714
386	0.0006828241003
387	0.000682829744
388	0.000682829744
389	0.0006828157189
390	0.0006828104384
391	0.0006828177655
392	0.0006828051403
393	0.0006827991954
394	0.0006827967766
395	0.0006827968032
396	0.0006828002319
397	0.0006828003604
398	0.0006827930023
399	0.0006827907254
400	0.0006827859632
401	0.0006827859632
402	0.0006827871992
403	0.0006827756548
404	0.000682777223
405	0.000682777223
406	0.0006827707908
407	0.0006827756283
408	0.0006827715217
409	0.0006827634194
410	0.0006827579884
411	0.0006827479059
412	0.0006827504133
413	0.0006827304034
414	0.0006827281131
415	0.0006827171447
416	0.0006827241395
417	0.0006827147215
418	0.0006827147215
419	0.0006826945389
420	0.0006826945389
421	0.0006826897147
422	0.0006826718312
423	0.0006826769034
424	0.0006826556487
425	0.000682650643
426	0.0006826659616
427	0.0006826547318
428	0.0006826473604
429	0.0006826473604
430	0.0006826372824
431	0.0006826255077
432	0.0006826258798
433	0.0006826018343
434	0.0006826056794
435	0.0006825906798
436	0.0006825800834
437	0.0006825771863
438	0.0006825652831
439	0.000682577647
440	0.000682577647
441	0.0006825704617
442	0.0006825704617
443	0.0006825864714
444	0.0006825623461
445	0.0006825623461
446	0.0006825414414
447	0.0006825381588
448	0.0006825351908
449	0.0006825322671
450	0.0006825358996
451	0.0006825165631
452	0.0006825295914
453	0.0006825181445
454	0.0006825181445
455	0.0006825011248
456	0.0006825190704
457	0.0006825140247
458	0.0006825140247
459	0.0006825140247
460	0.0006825137944
461	0.0006824947945
462	0.0006824891641
463	0.0006824947369
464	0.0006824947369
465	0.0006824947369
466	0.0006824728089
467	0.0006824833343
468	0.0006824649325
469	0.0006824652781
470	0.0006824548678
471	0.000682461176
472	0.0006824372899
473	0.0006824204474
474	0.0006824402137
475	0.0006824131913
476	0.0006824244211
477	0.0006824244211
478	0.0006823957374
479	0.0006823957374
480	0.0006823975094
481	0.0006824012704
482	0.0006823770078
483	0.0006823870105
484	0.0006823686131
485	0.0006823822085
486	0.0006823703718
487	0.0006823636649
488	0.0006823708768
489	0.0006823504018
490	0.000682333515
491	0.000682333515
492	0.0006823425564
493	0.0006823419495
494	0.0006823182983
495	0.0006823309811
496	0.0006823095714
497	0.0006823099568
498	0.0006823264582
499	0.0006823264582
500	0.0006823150866
501	0.0006823150866
502	0.0006823004591
503	0.0006822835014
504	0.0006822773084
505	0.0006822652856
506	0.0006822591679
507	0.0006822560714
508	0.0006822616442
509	0.0006822515086
510	0.0006822346794
511	0.0006822431583
512	0.0006822318398
513	0.0006822138013
514	0.0006822001838
515	0.000682203267
516	0.000682203267
517	0.0006821894191
518	0.0006821822869
519	0.0006821720627
520	0.0006821813079
521	0.0006821784108
522	0.0006821784108
523	0.0006821819104
524	0.0006821796644
525	0.0006821796644
526	0.0006821538647
527	0.0006821584762
528	0.0006821676594
529	0.0006821476451
530	0.0006821484558
531	0.000682140823
532	0.0006821322423
533	0.0006821135526
534	0.0006821155682
535	0.0006821221023
536	0.0006821221023
537	0.000682118204
538	0.000682118204
539	0.0006821070495
540	0.0006821209859
541	0.0006820980922
542	0.0006820946059
543	0.0006820860296
544	0.0006820764122
545	0.0006820641724
546	0.0006820667905
547	0.0006820582851
548	0.0006820527123
549	0.0006820496911
550	0.0006820496911
551	0.0006820496911
552	0.0006820496911
553	0.0006820496911
554	0.0006820356926
555	0.0006820481052
556	0.0006820481052
557	0.0006820327866
558	0.0006820254152
559	0.0006820229832
560	0.0006820128874
561	0.0006820109294
562	0.0006820109294
563	0.0006820069292
564	0.0006820069292
565	0.0006820086569
566	0.0006820039656
567	0.0006819936262
568	0.0006819903436
569	0.0006819903436
570	0.0006819880401
571	0.0006819852448
572	0.0006819744802
573	0.0006819906582
574	0.0006819747637
575	0.0006819724601
576	0.0006819634054
577	0.0006819518611
578	0.0006819476704
579	0.0006819476704
580	0.0006819476704
581	0.0006819476704
582	0.0006819390011
583	0.0006819434088
584	0.0006819434088
585	0.0006819293261
586	0.0006819365823
587	0.0006819365823
588	0.0006819212061
589	0.0006819212061
590	0.0006819212061
591	0.0006819253127
592	0.0006818982459
593	0.0006819080183
594	0.0006819080183
595	0.0006819080183
596	0.0006819080183
597	0.0006819025474
598	0.0006819093163
599	0.0006818943299
600	0.0006818935635
601	0.0006818781608
602	0.0006818815718
603	0.000681857482
604	0.0006818537121
605	0.0006818479621
606	0.0006818522104
607	0.0006818446973
608	0.0006818403338
609	0.0006818403338
610	0.0006818447992
611	0.0006818447992
612	0.000681860481
613	0.000681828949
614	0.000681828949
615	0.000681828949
616	0.000681828949
617	0.0006818278858
618	0.0006818253829
619	0.0006818040529
620	0.0006818216263
621	0.0006818036808
622	0.0006818070387
623	0.0006818094397
624	0.0006818094397
625	0.000681793904
626	0.0006818014924
627	0.0006817978333
628	0.0006817978333
629	0.0006817861295
630	0.0006817847031
631	0.0006817847031
632	0.0006817847031
633	0.0006817826919
634	0.0006817730303
635	0.00068176635
636	0.00068176635
637	0.00068176635
638	0.00068176635
639	0.0006817714754
640	0.0006817636167
641	0.0006817616587
642	0.0006817608348
643	0.0006817539241
644	0.00068175279
645	0.0006817493879
646	0.0006817591514
647	0.0006817389643
648	0.0006817290458
649	0.0006817290458
650	0.000681732603
651	0.0006817290901
652	0.0006817231584
653	0.000681719991
654	0.0006817184494
655	0.0006817184494
656	0.0006816904923
657	0.0006816718911
658	0.0006816718911
659	0.0006816816104
660	0.0006816807288
661	0.000681690922
662	0.0006816797941
663	0.0006816614233
664	0.0006816614233
665	0.0006816758072
666	0.0006816758781
667	0.0006816467825
668	0.0006816439163
669	0.0006816439163
670	0.0006816491126
671	0.0006816399427
672	0.0006816399427
673	0.0006816279465
674	0.0006816354685
675	0.0006816354685
676	0.000681635464
677	0.0006816260904
678	0.0006816316499
679	0.0006816323986
680	0.0006816063241
681	0.0006816063241
682	0.0006816189405
683	0.0006816117951
684	0.0006816066077
685	0.000681585508
686	0.0006815815034
687	0.0006815899424
688	0.0006815775608
689	0.0006815712969
690	0.0006815721607
691	0.0006815685326
692	0.0006815649223
693	0.0006815663575
694	0.0006815558764
695	0.000681546547
696	0.0006815523635
697	0.0006815321498
698	0.0006815344977
699	0.0006815187317
700	0.0006815298596
701	0.0006815298596
702	0.000681521651
703	0.0006815168002
704	0.0006815112628
705	0.0006815112628
706	0.0006815133183
707	0.0006815117191
708	0.0006815117191
709	0.0006815064209
710	0.0006814998425
711	0.0006814841341
712	0.0006814987616
713	0.0006814989477
714	0.0006814859769
715	0.0006814862516
716	0.0006814878109
717	0.0006814775291
718	0.0006814850289
719	0.0006814672163
720	0.0006814715975
721	0.0006814679384
722	0.0006814676194
723	0.0006814488322
724	0.0006814488322
725	0.0006814532134
726	0.0006814532134
727	0.000681459052
728	0.0006814567972
729	0.0006814483139
730	0.0006814392769
731	0.0006814435518
732	0.0006814393744
733	0.000681424543
734	0.0006814302133
735	0.0006814349267
736	0.0006814181684
737	0.000681419679
738	0.0006814111559
739	0.000681406376
740	0.000681403182
741	0.0006814004887
742	0.000681389374
743	0.000681389374
744	0.0006813809085
745	0.0006813846916
746	0.0006813743877
747	0.0006813725271
748	0.0006813575983
749	0.0006813657759
750	0.0006813613726
751	0.0006813669543
752	0.0006813577445
753	0.0006813559283
754	0.000681345992
755	0.000681345992
756	0.0006813304607
757	0.0006813436619
758	0.0006813304563
759	0.0006813357722
760	0.000681317614
761	0.0006813197359
762	0.0006813187392
763	0.0006813041117
764	0.0006813096845
765	0.000681300426
766	0.0006812966163
767	0.0006812979364
768	0.0006812974314
769	0.0006812898562
770	0.0006812842613
771	0.0006812704355
772	0.0006812663467
773	0.0006812640565
774	0.000681258054
775	0.0006812653013
776	0.0006812467976
777	0.0006812578679
778	0.0006812299241
779	0.0006812361259
780	0.0006812312486
781	0.0006812239038
782	0.0006812162135
783	0.0006812224375
784	0.0006812060956
785	0.0006812020201
786	0.0006811965802
787	0.0006811970675
788	0.0006811852042
789	0.0006811881855
790	0.0006811753255
791	0.0006811694869
792	0.000681153114
793	0.0006811657702
794	0.0006811496276
795	0.000681139492
796	0.0006811518913
797	0.0006811380833
798	0.0006811333477
799	0.0006811229242
800	0.0006811229685
801	0.0006811313897
802	0.0006811233982
803	0.0006811099711
804	0.000681109187
805	0.0006811021169
806	0.000681095348
807	0.0006810906435
808	0.0006810790105
809	0.0006810790504
810	0.0006810828734
811	0.0006810576451
812	0.0006810637362
813	0.00068106021
814	0.0006810548233
815	0.0006810547524
816	0.0006810393629
817	0.0006810377504
818	0.0006810297146
819	0.0006810320225
820	0.0006810254574
821	0.0006810171868
822	0.0006810082207
823	0.0006810051109
824	0.0006810128987
825	0.0006809932609
826	0.0006810014252
827	0.0006809790365
828	0.000680978434
829	0.0006809639792
830	0.0006809645684
831	0.0006809568648
832	0.0006809583488
833	0.0006809575692
834	0.0006809650158
835	0.0006809564617
836	0.0006809399381
837	0.000680939442
838	0.0006809236627
839	0.00068092244
840	0.0006809414266
841	0.0006809154851
842	0.0006809146833
843	0.0006809006848
844	0.0006808992317
845	0.0006808913731
846	0.000680885725
847	0.0006808892113
848	0.0006808827791
849	0.0006808804711
850	0.0006808675712
851	0.0006808639786
852	0.0006808557079
853	0.0006808444383
854	0.0006808544144
855	0.0006808475658
856	0.0006808557655
857	0.0006808415854
858	0.000680828876
859	0.0006808276046
860	0.0006808311486
861	0.0006808071208
862	0.0006808107178
863	0.0006808026111
864	0.0006807905042
865	0.000680795603
866	0.0006807979198
867	0.0006807988811
868	0.0006807971003
869	0.0006807886215
870	0.0006807958334
871	0.0006808023232
872	0.0006807966219
873	0.0006807948809
874	0.0006807744945
875	0.000680779106
876	0.0006807789997
877	0.0006807604562
878	0.0006807623699
879	0.0006807551447
880	0.0006807592778
881	0.0006807407918
882	0.0006807343729
883	0.0006807271433
884	0.0006807306429
885	0.0006807222039
886	0.0006807093173
887	0.0006807167153
888	0.0006807114791
889	0.000680705893
890	0.0006806992969
891	0.0006806976135
892	0.0006806908889
893	0.0006806789282
894	0.0006806816482
895	0.0006806770544
896	0.0006806543201
897	0.0006806462311
898	0.0006806486454
899	0.0006806505192
900	0.0006806339337
901	0.0006806268503
902	0.0006806175918
903	0.0006806143269
904	0.0006806260883
905	0.0006806079922
906	0.0006806008644
907	0.0006805979717
908	0.0006806057152
909	0.0006805759994
910	0.0006805829986
911	0.0006805849256
912	0.0006805587671
913	0.0006805682116
914	0.0006805643266
915	0.0006805632457
916	0.0006805354569
917	0.0006805295563
918	0.0006805334723
919	0.0006805233367
920	0.0006805155312
921	0.0006805157748
922	0.0006805004429
923	0.0006805029503
924	0.0006804964826
925	0.000680472096
926	0.000680482205
927	0.0006804853281
928	0.0006804813235
929	0.0006804755779
930	0.0006804678344
931	0.0006804619338
932	0.0006804586335
933	0.0006804549877
934	0.0006804657169
935	0.0006804539688
936	0.0006804683129
937	0.00068044922
938	0.0006804560819
939	0.0006804388673
940	0.0006804281558
941	0.0006804537119
942	0.0006804516254
943	0.0006804385661
944	0.0006804442939
945	0.0006804538669
946	0.0006804518823
947	0.0006804351949
948	0.0006804319123
949	0.0006804269154
950	0.0006804315668
951	0.00068043364
952	0.0006804261092
953	0.0006804214622
954	0.0006804268933
955	0.000680431868
956	0.0006804279697
957	0.0006804181043
958	0.0006804214046
959	0.0006804182372
960	0.0006804287272
961	0.0006804283285
962	0.0006804199472
963	0.0006804202218
964	0.0006804028477
965	0.0006804337729
966	0.0006804192738
967	0.0006804207401
968	0.0006804166823
969	0.0006804138693
970	0.0006804022807
971	0.0006803992152
972	0.0006804058689
973	0.000680396956
974	0.0006804040217
975	0.0006804002961
976	0.0006803949979
977	0.0006803897884
978	0.000680399419
979	0.0006803859698
980	0.0006803902048
981	0.0006803962516
982	0.000680393762
983	0.0006803801223
984	0.0006803842864
985	0.0006803780093
986	0.0006803781377
987	0.0006803794047
988	0.0006803767556
989	0.0006803749571
990	0.00068037136
991	0.0006803716479
992	0.0006803677585
993	0.0006803676566
994	0.0006803788022
995	0.000680363209
996	0.0006803567059
997	0.0006803639443
998	0.000680367568
999	0.0006803643873
